Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Sequencing_method,SRA Study,Submitter_Id,ENA_first_public,ENA-LAST-UPDATE,Scientific_Name,ENA_first_public,ENA_last_update,INSDC_center_alias
ERR4775829,WGS,101,61216201,PRJEB37924,SAMEA7501357,34776525,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645665,SAMEA7501357,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-04T22:19:00Z,1,SAMEA7501357,ibs_304,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_304,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775830,WGS,101,143518172,PRJEB37924,SAMEA7501358,73428548,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645666,SAMEA7501358,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501358,ibs_305,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_305,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775831,WGS,101,164610002,PRJEB37924,SAMEA7501359,84767357,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645667,SAMEA7501359,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501359,ibs_306,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_306,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775832,WGS,101,161085001,PRJEB37924,SAMEA7501360,84019149,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645668,SAMEA7501360,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501360,ibs_307,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_307,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775833,WGS,101,151830371,PRJEB37924,SAMEA7501361,78125976,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645669,SAMEA7501361,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501361,ibs_308,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_308,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775834,WGS,101,185402872,PRJEB37924,SAMEA7501362,91133019,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645670,SAMEA7501362,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501362,ibs_309,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_309,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775835,WGS,101,139023672,PRJEB37924,SAMEA7501363,80156156,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645671,SAMEA7501363,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501363,ibs_310,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_310,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775836,WGS,126,418038390,PRJEB37924,SAMEA7501364,208903646,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645672,SAMEA7501364,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:48:00Z,1,SAMEA7501364,ibs_311,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_311,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775837,WGS,101,25529568,PRJEB37924,SAMEA7501365,12787536,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645673,SAMEA7501365,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501365,ibs_312,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_312,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775838,WGS,101,142273549,PRJEB37924,SAMEA7501366,73063540,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645674,SAMEA7501366,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501366,ibs_313,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_313,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775839,WGS,101,169469718,PRJEB37924,SAMEA7501367,86644736,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645675,SAMEA7501367,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501367,ibs_314,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_314,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775840,WGS,101,136554525,PRJEB37924,SAMEA7501368,73673368,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645676,SAMEA7501368,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501368,ibs_315,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_315,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775841,WGS,101,196832436,PRJEB37924,SAMEA7501369,100827246,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645677,SAMEA7501369,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501369,ibs_316,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_316,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775842,WGS,101,150571810,PRJEB37924,SAMEA7501370,75178001,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645678,SAMEA7501370,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501370,ibs_317,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_317,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775843,WGS,101,106945971,PRJEB37924,SAMEA7501371,55276702,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645679,SAMEA7501371,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501371,ibs_318,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_318,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775844,WGS,101,87127650,PRJEB37924,SAMEA7501372,43782713,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645680,SAMEA7501372,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501372,ibs_319,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_319,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775845,WGS,101,150359912,PRJEB37924,SAMEA7501373,77168646,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645681,SAMEA7501373,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501373,ibs_320,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_320,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775846,WGS,101,143451310,PRJEB37924,SAMEA7501374,75116071,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645682,SAMEA7501374,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501374,ibs_321,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_321,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775847,WGS,101,171490728,PRJEB37924,SAMEA7501375,85086949,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645683,SAMEA7501375,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501375,ibs_322,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_322,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775848,WGS,101,182048965,PRJEB37924,SAMEA7501376,91103815,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645684,SAMEA7501376,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501376,ibs_323,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_323,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775849,WGS,101,200838702,PRJEB37924,SAMEA7501377,100441298,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645685,SAMEA7501377,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501377,ibs_324,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_324,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775850,WGS,126,438312420,PRJEB37924,SAMEA7501378,221536783,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645686,SAMEA7501378,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:48:00Z,1,SAMEA7501378,ibs_325,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_325,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775851,WGS,101,3250079,PRJEB37924,SAMEA7501379,2154983,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645687,SAMEA7501379,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501379,ibs_326,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_326,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775852,WGS,101,50311231,PRJEB37924,SAMEA7501380,25272060,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645688,SAMEA7501380,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501380,ibs_327,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_327,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775853,WGS,126,331356186,PRJEB37924,SAMEA7501381,167842577,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645689,SAMEA7501381,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:48:00Z,1,SAMEA7501381,ibs_328,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_328,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775854,WGS,101,10084547,PRJEB37924,SAMEA7501382,6627685,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645690,SAMEA7501382,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501382,ibs_329,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_329,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775855,WGS,101,164765946,PRJEB37924,SAMEA7501383,85235565,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645691,SAMEA7501383,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501383,ibs_330,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_330,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775856,WGS,101,173044613,PRJEB37924,SAMEA7501384,86602917,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645692,SAMEA7501384,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501384,ibs_331,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_331,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775857,WGS,101,161816645,PRJEB37924,SAMEA7501385,88879354,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645693,SAMEA7501385,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501385,ibs_332,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_332,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
ERR4775858,WGS,101,146456969,PRJEB37924,SAMEA7501386,81668315,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645694,SAMEA7501386,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:47:00Z,1,SAMEA7501386,ibs_333,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_333,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,human metagenome,,,
